,genus,Mean_Score
22324,g__UBA11957,3.225360691
22325,g__UBA11986,2.529543175
22326,g__UBA11996,2.37874934
22327,g__UBA11998,2.051873762
22328,g__UBA1200,1.848363482
22329,g__UBA1201,3.550029924
22330,g__UBA12014,2.658294338
22331,g__UBA12015,3.245518949
22332,g__UBA12018,2.652453086
22333,g__UBA12026,1.582882183
22334,g__UBA12028,1.664403008
22335,g__UBA1203,2.664415415
22336,g__UBA12030,1.83665733
22337,g__UBA12037,3.354754188
22338,g__UBA12042,1.323035633
22339,g__UBA12044,1.483179819
22340,g__UBA12049,1.327983359
22341,g__UBA1205,2.487143578
22342,g__UBA12053,1.795519597
22343,g__UBA12059,3.255823618
22344,g__UBA1206,2.708820419
22345,g__UBA12068,1.760089136
22346,g__UBA12075,1.485662082
22347,g__UBA12077,2.966021857
22348,g__UBA12078,1.679575931
22349,g__UBA12079,1.829886444
22350,g__UBA12086,1.724276034
22351,g__UBA12087,2.825040534
22352,g__UBA12088,1.916319218
22353,g__UBA12090,2.159891496
22354,g__UBA12091,3.143920749
22355,g__UBA12108,1.611047603
22356,g__UBA1211,1.501108968
22357,g__UBA12115,1.568555552
22358,g__UBA1212,2.26768536
22359,g__UBA1213,3.086184072
22360,g__UBA12135,2.533834582
22361,g__UBA12151,1.648632733
22362,g__UBA12158,1.344812273
22363,g__UBA1217,2.515017581
22364,g__UBA12170,2.654475332
22365,g__UBA12178,2.32071721
22366,g__UBA12189,2.10180759
22367,g__UBA1219,2.675136877
22368,g__UBA12191,2.872657304
22369,g__UBA12202,2.675638219
22370,g__UBA1221,2.661102861
22371,g__UBA1222,2.673809535
22372,g__UBA12223,2.805713395
22373,g__UBA12225,2.793186383
22374,g__UBA1224,2.146286872
22375,g__UBA12247,3.081817122
22376,g__UBA1227,2.278827244
22377,g__UBA12270,2.098101913
22378,g__UBA12276,1.681748799
22379,g__UBA1231,1.88634869
22380,g__UBA12327,2.50857993
22381,g__UBA1234,2.238537512
22382,g__UBA1238,3.435292624
22383,g__UBA12382,2.046088774
22384,g__UBA12393,2.256567203
22385,g__UBA12395,1.971572554
22386,g__UBA12396,1.612323368
22387,g__UBA1240,2.68891686
22388,g__UBA12402,1.810853022
22389,g__UBA12403,2.054333297
22390,g__UBA12405,1.270262389
22391,g__UBA12409,1.806484779
22392,g__UBA12411,1.737020098
22393,g__UBA12420,2.288664858
22394,g__UBA12445,2.154651963
22395,g__UBA12454,2.100039009
22396,g__UBA1246,2.274270824
22397,g__UBA12463,2.107689502
22398,g__UBA12465,1.569453427
22399,g__UBA12470,1.776721093
22400,g__UBA12471,2.285819799
22401,g__UBA12472,1.583069298
22402,g__UBA12473,2.01194077
22403,g__UBA12474,2.031991256
22404,g__UBA12478,1.740181556
22405,g__UBA1248,2.382140627
22406,g__UBA12480,2.388460093
22407,g__UBA12481,2.671995783
22408,g__UBA12489,2.224923809
22409,g__UBA12499,3.136399238
22410,g__UBA12501,2.174266803
22411,g__UBA12508,2.126769946
22412,g__UBA12532,1.915003974
22413,g__UBA1254,2.086399501
22414,g__UBA12545,2.500091995
22415,g__UBA1255,2.187991869
22416,g__UBA12567,2.423955261
22417,g__UBA1257,1.735770239
22418,g__UBA12574,3.750730841
22419,g__UBA12578,2.409004162
22420,g__UBA1258,2.758705826
22421,g__UBA1259,2.221210197
22422,g__UBA1265,2.147837133
22423,g__UBA1267,2.433793447
22424,g__UBA1268,2.419001722
22425,g__UBA1275,2.1319783
22426,g__UBA1304,2.819587046
22427,g__UBA1305,3.196671614
22428,g__UBA1306,2.83757294
22429,g__UBA1309,2.669292
22430,g__UBA1312,3.368375614
22431,g__UBA1313,2.219658565
22432,g__UBA1318,3.720155276
22433,g__UBA1319,3.487192177
22434,g__UBA1321,2.336329286
22435,g__UBA1328,2.699878054
22436,g__UBA1351,3.224768997
22437,g__UBA1359,1.198392977
22438,g__UBA1361,1.773624962
22439,g__UBA1362,1.578547789
22440,g__UBA1364,1.419807113
22441,g__UBA1366,2.608873579
22442,g__UBA1367,2.54898561
22443,g__UBA1368,2.556598375
22444,g__UBA1369,1.969970437
22445,g__UBA1370,1.455287217
22446,g__UBA1372,1.272292074
22447,g__UBA1379,1.165551811
22448,g__UBA1380,1.852201749
22449,g__UBA1381,2.191574904
22450,g__UBA1383,2.358749057
22451,g__UBA1384,1.319464532
22452,g__UBA1388,1.236572821
22453,g__UBA1393,2.461577289
22454,g__UBA1396,1.529316945
22455,g__UBA1397,1.224310928
22456,g__UBA1398,2.423077965
22457,g__UBA1400,1.492682563
22458,g__UBA1401,1.45352434
22459,g__UBA1402,1.319960077
22460,g__UBA1404,2.660030932
22461,g__UBA1405,2.860715183
22462,g__UBA1406,1.348177764
22463,g__UBA1407,2.020541351
22464,g__UBA141,2.420801462
22465,g__UBA1412,1.844027643
22466,g__UBA1413,2.071496611
22467,g__UBA1419,2.435746978
22468,g__UBA1422,2.356790762
22469,g__UBA1424,1.761247891
22470,g__UBA1425,2.292255448
22471,g__UBA1426,2.650198781
22472,g__UBA1427,2.576921567
22473,g__UBA1428,2.732524228
22474,g__UBA1429,2.262623775
22475,g__UBA1430,1.364602337
22476,g__UBA1431,2.034023514
22477,g__UBA1433,2.458611715
22478,g__UBA1435,1.099426482
22479,g__UBA1439,1.674862193
22480,g__UBA1440,2.967329975
22481,g__UBA1441,1.9160908
22482,g__UBA1443,1.84864183
22483,g__UBA1444,3.208648314
22484,g__UBA1446,2.804513737
22485,g__UBA1447,1.806127755
22486,g__UBA1449,1.628989612
22487,g__UBA1450,1.609056058
22488,g__UBA1459,1.927635494
22489,g__UBA1466,2.065255769
22490,g__UBA147,2.353435452
22491,g__UBA1479,3.216644426
22492,g__UBA148,2.055380942
22493,g__UBA1494,2.947418743
22494,g__UBA1494_A,2.301025741
22495,g__UBA1511,2.84267939
22496,g__UBA1515,2.175653687
22497,g__UBA153,1.975741208
22498,g__UBA1532,3.543840525
22499,g__UBA1535,3.078485986
22500,g__UBA1539,1.466599184
22501,g__UBA1543,2.605730095
22502,g__UBA1544,1.326272904
22503,g__UBA1545,2.636168317
22504,g__UBA1546,2.253188423
22505,g__UBA1547,1.943144685
22506,g__UBA1550,2.082415397
22507,g__UBA1551,1.529027719
22508,g__UBA1557,1.676314399
22509,g__UBA1558,1.472335161
22510,g__UBA1559,2.030728232
22511,g__UBA1561,1.723165319
22512,g__UBA1562,1.613209274
22513,g__UBA1563,2.769645613
22514,g__UBA1565,2.969703318
22515,g__UBA1567,1.784696081
22516,g__UBA1568,1.532682744
22517,g__UBA1573,3.078431889
22518,g__UBA1603,2.678562451
22519,g__UBA1609,3.445899211
22520,g__UBA1611,2.279772614
22521,g__UBA164,2.111397076
22522,g__UBA1660,5.061703255
22523,g__UBA1664,2.706052093
22524,g__UBA1668,2.6231781
22525,g__UBA1672,2.714196516
22526,g__UBA168,1.810861831
22527,g__UBA1685,2.915079015
22528,g__UBA1709,2.223117797
22529,g__UBA1711,2.520711807
22530,g__UBA1712,3.064131396
22531,g__UBA1715,2.529881291
22532,g__UBA1723,2.940639907
22533,g__UBA1724,2.043669067
22534,g__UBA1729,3.061484131
22535,g__UBA1731,2.111117171
22536,g__UBA1732,1.742515883
22537,g__UBA1737,2.421056023
22538,g__UBA1738,2.64578859
22539,g__UBA1739,3.284516237
22540,g__UBA1740,2.692296311
22541,g__UBA1752,2.775427291
22542,g__UBA1753,2.791582997
22543,g__UBA1754,2.424232601
22544,g__UBA1755,2.952367505
22545,g__UBA1756,2.639771394
22546,g__UBA1757,1.894395565
22547,g__UBA1758,2.035236638
22548,g__UBA1760,2.608401841
22549,g__UBA1762,2.438513291
22550,g__UBA1764,2.750561573
22551,g__UBA1765,2.830378676
22552,g__UBA1768,3.352031577
22553,g__UBA1770,2.276605815
22554,g__UBA1771,2.193967642
22555,g__UBA1774,2.432368648
22556,g__UBA1775,2.274579374
22557,g__UBA1776,2.529889885
22558,g__UBA1783,2.497748149
22559,g__UBA1784,2.117039071
22560,g__UBA1786,2.083752482
22561,g__UBA1792,2.285890323
22562,g__UBA1794,2.172761794
22563,g__UBA1796,3.092265531
22564,g__UBA1799,3.030214097
22565,g__UBA1822,3.464798026
22566,g__UBA1829,1.995342232
22567,g__UBA183,2.159044714
22568,g__UBA184,1.90686416
22569,g__UBA1844,3.036548958
22570,g__UBA1845,3.420622982
22571,g__UBA1847,3.059654975
22572,g__UBA1850,2.73687241
22573,g__UBA1858,2.506639902
22574,g__UBA1859,1.482381123
22575,g__UBA186,2.145477097
22576,g__UBA1874,2.218700013
22577,g__UBA1875,1.624627302
22578,g__UBA1876,2.152288789
22579,g__UBA1877,2.698645038
22580,g__UBA1908,2.384333793
22581,g__UBA1924,2.773447591
22582,g__UBA1926,2.575945407
22583,g__UBA1930,2.682369078
22584,g__UBA1934,2.897638838
22585,g__UBA1941,3.697977416
22586,g__UBA1952,3.235731957
22587,g__UBA1977,2.18513248
22588,g__UBA1994,3.220012979
22589,g__UBA1997,1.995176269
22590,g__UBA2017,2.483191214
22591,g__UBA202,1.950702244
22592,g__UBA2020,2.943572247
22593,g__UBA2022,1.67613193
22594,g__UBA2023,2.871049046
22595,g__UBA2029,2.61453587
22596,g__UBA2030,2.254629125
22597,g__UBA2031,2.94555651
22598,g__UBA2033,4.280549787
22599,g__UBA204,2.282273092
22600,g__UBA2040,2.992173428
22601,g__UBA2059,2.422797646
22602,g__UBA206,2.040114941
22603,g__UBA207,2.327999056
22604,g__UBA2093,2.761723798
22605,g__UBA2100,2.024887359
22606,g__UBA2103,2.075254889
22607,g__UBA2108,3.800718972
22608,g__UBA2110,2.821519466
22609,g__UBA2112,2.139110669
22610,g__UBA2125,2.166811246
22611,g__UBA2126,2.397097598
22612,g__UBA2128,2.272944193
22613,g__UBA213,2.157613538
22614,g__UBA2134,2.116811777
22615,g__UBA2135,1.551543226
22616,g__UBA2136,3.478270351
22617,g__UBA2137,2.712274461
22618,g__UBA2143,1.263121793
22619,g__UBA2144,1.830334255
22620,g__UBA2146,2.307657248
22621,g__UBA2156,3.39442566
22622,g__UBA2160,3.09213897
22623,g__UBA2161,2.700047127
22624,g__UBA2162,1.975914892
22625,g__UBA2163,1.542308274
22626,g__UBA2166,2.409242545
22627,g__UBA2169,1.34226153
22628,g__UBA2170,2.005779224
22629,g__UBA2174,2.808480501
22630,g__UBA2177,1.34987335
22631,g__UBA2184,2.240291579
22632,g__UBA2185,2.800546086
22633,g__UBA2192,2.490830569
22634,g__UBA2193,1.461455264
22635,g__UBA2194,2.183095306
22636,g__UBA2196,1.163327249
22637,g__UBA2197,3.130346331
22638,g__UBA2199,2.24257435
22639,g__UBA2200,2.227894369
22640,g__UBA2201,2.48522168
22641,g__UBA2202,2.446543752
22642,g__UBA2206,1.6342797
22643,g__UBA2207,2.103960239
22644,g__UBA2210,2.335598617
22645,g__UBA2211,1.803909741
22646,g__UBA2212,2.444629935
22647,g__UBA2214,2.34260575
22648,g__UBA2219,2.25061277
22649,g__UBA2224,2.213457069
22650,g__UBA2226,2.314225327
22651,g__UBA2227,2.641234053
22652,g__UBA2230,3.166401449
22653,g__UBA2231,2.225096629
22654,g__UBA2232,2.906961009
22655,g__UBA2233,2.400570213
22656,g__UBA2239,2.924355194
22657,g__UBA2241,2.359152573
22658,g__UBA2242,2.109006423
22659,g__UBA2245,3.173620348
22660,g__UBA2247,2.217831323
22661,g__UBA2251,2.39452036
22662,g__UBA2252,2.344925219
22663,g__UBA2253,2.353933549
22664,g__UBA2255,2.156951108
22665,g__UBA2256,2.513556332
22666,g__UBA2258,2.892322601
22667,g__UBA2259,1.530653224
22668,g__UBA226,2.711973112
22669,g__UBA2264,2.410754913
22670,g__UBA2266,1.935731601
22671,g__UBA2268,2.114760506
22672,g__UBA2270,3.716222203
22673,g__UBA2272,2.466389409
22674,g__UBA2277,1.819490725
22675,g__UBA2279,2.565299854
22676,g__UBA228,2.130274909
22677,g__UBA2282,1.848164299
22678,g__UBA2283,1.78542998
22679,g__UBA2284,2.412113663
22680,g__UBA2286,2.578617671
22681,g__UBA2287,3.208285186
22682,g__UBA2289,2.352841916
22683,g__UBA2294,2.663269798
22684,g__UBA2296,3.06713543
22685,g__UBA2316,3.942729595
22686,g__UBA2329,3.271388801
22687,g__UBA233,2.091911402
22688,g__UBA2330,2.787965675
22689,g__UBA2333,3.365710964
22690,g__UBA2334,3.620182574
22691,g__UBA2336,3.037009609
22692,g__UBA2339,3.357238724
22693,g__UBA2353,2.858674298
22694,g__UBA2357,3.325354607
22695,g__UBA2359,3.365960995
22696,g__UBA2361,2.513986947
22697,g__UBA2364,3.080940846
22698,g__UBA2365,2.76372922
22699,g__UBA2376,4.960888988
22700,g__UBA2377,2.643873281
22701,g__UBA2383,2.803110982
22702,g__UBA2385,4.292059699
22703,g__UBA2386,3.309008013
22704,g__UBA2387,2.617107319
22705,g__UBA2391,2.495306808
22706,g__UBA2392,2.958541126
22707,g__UBA2394,2.766891859
22708,g__UBA2396,2.408267683
22709,g__UBA2400,2.982819132
22710,g__UBA2402,2.88430391
22711,g__UBA2421,2.934601524
22712,g__UBA2428,3.962699793
22713,g__UBA2450,2.131992425
22714,g__UBA2463,2.43259956
22715,g__UBA2466,2.54784327
22716,g__UBA2475,3.378993882
22717,g__UBA2487,2.533929239
22718,g__UBA2521,2.83983256
22719,g__UBA2558,1.614058361
22720,g__UBA2561,3.566567667
22721,g__UBA2562,3.229741606
22722,g__UBA2565,3.449154811
22723,g__UBA2588,2.214738822
22724,g__UBA2589,2.763066529
22725,g__UBA2591,1.533817973
22726,g__UBA2593,1.691296463
22727,g__UBA2595,2.032580039
22728,g__UBA2598,2.45108966
22729,g__UBA2632,2.022382096
22730,g__UBA2638,3.039713134
22731,g__UBA2645,2.313894031
22732,g__UBA2645_A,2.532939569
22733,g__UBA2653,2.649510303
22734,g__UBA2658,2.917763315
22735,g__UBA2679,4.078187109
22736,g__UBA2705,3.832178686
22737,g__UBA2730,2.059747054
22738,g__UBA2766,2.885813877
22739,g__UBA2767,3.177290311
22740,g__UBA2770,2.532156935
22741,g__UBA2772,1.665403531
22742,g__UBA2773,1.304787641
22743,g__UBA2774,2.541419984
22744,g__UBA2777,2.483494081
22745,g__UBA2778,3.142900879
22746,g__UBA2779,2.855487689
22747,g__UBA2780,2.89100147
22748,g__UBA2784,2.908271772
22749,g__UBA2796,3.267961812
22750,g__UBA2798,3.729462061
22751,g__UBA2804,3.710667324
22752,g__UBA2810,3.806334632
22753,g__UBA2813,2.60643386
22754,g__UBA2821,3.259513861
22755,g__UBA2834,1.946698669
22756,g__UBA284,1.651369561
22757,g__UBA285,2.010612984
22758,g__UBA2862,3.100646752
22759,g__UBA2868,2.853593827
22760,g__UBA287,1.853159397
22761,g__UBA288,2.254946933
22762,g__UBA2882,3.678812246
22763,g__UBA2883,2.492819975
22764,g__UBA2897,2.712907273
22765,g__UBA2903,2.979412234
22766,g__UBA2912,3.261698695
22767,g__UBA2913,2.69412506
22768,g__UBA2918,2.355913673
22769,g__UBA2922,2.863369992
22770,g__UBA2942,3.801121623
22771,g__UBA2943,2.776703863
22772,g__UBA2962,2.26741425
22773,g__UBA2963,2.284333905
22774,g__UBA2964,2.596702277
22775,g__UBA2965,2.251735387
22776,g__UBA2966,3.302914623
22777,g__UBA2968,3.305788636
22778,g__UBA2970,3.866630726
22779,g__UBA2979,2.430357771
22780,g__UBA2982,2.658970719
22781,g__UBA2985,2.131797952
22782,g__UBA2988,2.355740305
22783,g__UBA2990,2.907002488
22784,g__UBA2991,2.64739697
22785,g__UBA2993,2.836012993
22786,g__UBA2994,3.046289477
22787,g__UBA2995,3.24399326
22788,g__UBA2999,2.265915707
22789,g__UBA3002,2.859692225
22790,g__UBA3006,2.596322082
22791,g__UBA3012,2.914255019
22792,g__UBA3015,1.71212876
22793,g__UBA3031,2.276346783
22794,g__UBA3054,1.906869164
22795,g__UBA3064,2.869011685
22796,g__UBA3065,2.459715716
22797,g__UBA3067,2.797047021
22798,g__UBA3069,3.927926171
22799,g__UBA3071,2.609360158
22800,g__UBA3072,1.934891821
22801,g__UBA3073,1.931341707
22802,g__UBA3076,2.41455158
22803,g__UBA3077,3.3885062
22804,g__UBA3079,2.378006376
22805,g__UBA3081,1.502993
22806,g__UBA3084,2.34765814
22807,g__UBA3086,2.701107887
22808,g__UBA3088,2.171289061
22809,g__UBA3102,2.190146163
22810,g__UBA3103,2.481709987
22811,g__UBA3125,2.383346942
22812,g__UBA3206,2.294283356
22813,g__UBA3207,2.255747697
22814,g__UBA3210,2.645122322
22815,g__UBA3212,2.987901581
22816,g__UBA3222,2.242070094
22817,g__UBA3254,2.867244475
22818,g__UBA3263,2.243093944
22819,g__UBA3282,3.150930088
22820,g__UBA3291,2.442054049
22821,g__UBA3305,3.002658646
22822,g__UBA3361,2.891622218
22823,g__UBA3375,1.982453442
22824,g__UBA3379,2.431366376
22825,g__UBA3384,2.464595741
22826,g__UBA3402,3.157665565
22827,g__UBA3439,2.652616948
22828,g__UBA3465,3.442186165
22829,g__UBA3470,3.044755944
22830,g__UBA3478,2.413219762
22831,g__UBA349,2.833153156
22832,g__UBA3495,2.38050465
22833,g__UBA3496,2.48245374
22834,g__UBA3505,3.081493922
22835,g__UBA3531,1.867264279
22836,g__UBA3532,3.544378692
22837,g__UBA3534,2.348396858
22838,g__UBA3535,2.675131191
22839,g__UBA3537,1.755423931
22840,g__UBA3561,2.51351149
22841,g__UBA3566,2.408368425
22842,g__UBA3567,2.804146736
22843,g__UBA3569,2.232104064
22844,g__UBA3571,1.966850656
22845,g__UBA3574,1.897528714
22846,g__UBA3583,2.578648034
22847,g__UBA36,2.223269836
22848,g__UBA3631,1.4792984
22849,g__UBA3633,2.069514423
22850,g__UBA3636,1.585202396
22851,g__UBA3637,2.021050377
22852,g__UBA3663,2.450231029
22853,g__UBA3680,3.052931998
22854,g__UBA3700,2.184508142
22855,g__UBA3738,2.752207468
22856,g__UBA3747,2.484426484
22857,g__UBA3753,2.165829335
22858,g__UBA3766,2.914315166
22859,g__UBA3774,2.734140924
22860,g__UBA3775,2.871190338
22861,g__UBA3789,2.093938297
22862,g__UBA3792,2.649887393
22863,g__UBA3796,2.614073519
22864,g__UBA3818,3.063492621
22865,g__UBA3824,2.79791485
22866,g__UBA3830,2.14263679
22867,g__UBA3839,2.101790412
22868,g__UBA3855,3.02650295
22869,g__UBA3857,3.289604013
22870,g__UBA3869,1.913557397
22871,g__UBA3871,3.474266587
22872,g__UBA3900,2.220145513
22873,g__UBA3903,2.802904304
22874,g__UBA3906,2.305821051
22875,g__UBA3907,2.301307612
22876,g__UBA3910,2.295434264
22877,g__UBA3913,2.573168164
22878,g__UBA3920,2.084137067
22879,g__UBA3924,2.637145245
22880,g__UBA3933,2.379755782
22881,g__UBA3937,2.30691932
22882,g__UBA3939,1.808889669
22883,g__UBA3940,2.654476929
22884,g__UBA3941,1.942172025
22885,g__UBA3943,2.260136064
22886,g__UBA3946,2.056092102
22887,g__UBA3950,1.872436673
22888,g__UBA3951,2.416209844
22889,g__UBA3961,3.846672424
22890,g__UBA4045,3.499243237
22891,g__UBA4053,1.894884407
22892,g__UBA4054,2.46162981
22893,g__UBA4055,2.149254433
22894,g__UBA4057,2.590639603
22895,g__UBA4064,3.849249655
22896,g__UBA4066,2.428892111
22897,g__UBA4068,2.307453929
22898,g__UBA4080,3.225305059
22899,g__UBA4081,2.278217618
22900,g__UBA4082,2.230240794
22901,g__UBA4085,2.2292826
22902,g__UBA4087,2.21290102
22903,g__UBA4092,2.402767532
22904,g__UBA4093,2.97646458
22905,g__UBA4096,4.198444136
22906,g__UBA4116,3.579361736
22907,g__UBA412,1.972297438
22908,g__UBA4124,2.104715858
22909,g__UBA4132,3.370230033
22910,g__UBA4142,3.052641356
22911,g__UBA4151,2.987325663
22912,g__UBA4179,0.967610142
22913,g__UBA4181,1.243287146
22914,g__UBA4207,3.627592261
22915,g__UBA4246,2.281398187
22916,g__UBA4248,3.347227991
22917,g__UBA4285,2.794433138
22918,g__UBA4292,3.238431687
22919,g__UBA4293,2.037280363
22920,g__UBA4311,1.898233532
22921,g__UBA4312,3.126669015
22922,g__UBA4334,2.51107292
22923,g__UBA4345,2.946361829
22924,g__UBA4363,2.078462455
22925,g__UBA4372,2.2297614
22926,g__UBA4408,3.187963922
22927,g__UBA4416,3.409674133
22928,g__UBA4417,3.112712767
22929,g__UBA4419,2.661171473
22930,g__UBA4421,2.974037375
22931,g__UBA4427,3.6333363
22932,g__UBA4457,2.576491699
22933,g__UBA4459,2.6355307
22934,g__UBA4465,2.496908118
22935,g__UBA4466,3.085470991
22936,g__UBA447,2.023694334
22937,g__UBA4473,2.208184927
22938,g__UBA4479,3.396063054
22939,g__UBA4486,2.89031136
22940,g__UBA4572,2.652094929
22941,g__UBA4575,2.44034676
22942,g__UBA4581,2.636422248
22943,g__UBA4582,3.307836657
22944,g__UBA4588,2.685764912
22945,g__UBA4592,2.88667085
22946,g__UBA460,2.75243147
22947,g__UBA4615,3.200620812
22948,g__UBA4636,2.393041398
22949,g__UBA4644,3.060792353
22950,g__UBA4647,2.428537943
22951,g__UBA4655,2.691811601
22952,g__UBA4656,2.911026242
22953,g__UBA4657,2.687928136
22954,g__UBA4658,2.71439203
22955,g__UBA4660,2.938292748
22956,g__UBA4661,2.649633016
22957,g__UBA4664,2.028405802
22958,g__UBA4665,2.185710718
22959,g__UBA467,2.977863965
22960,g__UBA4675,2.070117472
22961,g__UBA4716,3.097207596
22962,g__UBA4717,2.798754781
22963,g__UBA4719,3.481053337
22964,g__UBA472,2.418692433
22965,g__UBA4720,2.936517939
22966,g__UBA4722,2.365418058
22967,g__UBA4729,2.155511752
22968,g__UBA4732,4.130138597
22969,g__UBA4733,3.835282928
22970,g__UBA4735,2.261321995
22971,g__UBA4736,2.471482472
22972,g__UBA4738,2.692742817
22973,g__UBA4742,2.904407645
22974,g__UBA4744,2.680808563
22975,g__UBA4763,2.627997524
22976,g__UBA4765,2.780663348
